OID_,gidbk20,intptlat20,intptlon20,DISTRICT
23560,410510011021007.000000000000000,45.509267500000000,-122.652802399999999,3
23563,410510023031050.000000000000000,45.537559299999998,-122.665436700000001,2
23564,410510038021011.000000000000000,45.572204900000003,-122.679510300000004,2
23565,410510029011001.000000000000000,45.554554600000003,-122.579342199999999,3
23569,410510037022014.000000000000000,45.564520000000002,-122.667706999999993,2
23570,410510010002016.000000000000000,45.499873800000003,-122.641117899999998,3
23575,410510079002023.000000000000000,45.549084100000002,-122.549070900000004,1
23577,410510067012002.000000000000000,45.486609600000001,-122.730362299999996,4
23579,410510001012007.000000000000000,45.461828599999997,-122.653993900000003,4
23583,410510039031008.000000000000000,45.582976199999997,-122.709454699999995,2
23586,410510062001005.000000000000000,45.471089999999997,-122.674948599999993,4
23587,410510029025006.000000000000000,45.544499799999997,-122.595853099999999,3
23589,410510036011011.000000000000000,45.565421999999998,-122.651573200000001,2
23595,410510063002018.000000000000000,45.447623299999997,-122.671129800000003,4
23597,410510018022001.000000000000000,45.518031100000002,-122.601608200000001,3
23600,410510040031003.000000000000000,45.590411799999998,-122.717373600000002,2
23606,410510051033006.000000000000000,45.527665300000002,-122.675264200000001,4
23608,410510087003021.000000000000000,45.468781700000001,-122.610485400000002,3
23609,410510072023108.000000000000000,45.616891500000001,-122.771781700000005,2
23610,410510062001014.000000000000000,45.467486200000003,-122.682249499999998,4
23611,410510007012000.000000000000000,45.500731899999998,-122.579248500000006,3
23613,410510005024014.000000000000000,45.479953500000001,-122.587359599999999,3
23614,410510040022008.000000000000000,45.580654000000003,-122.722903400000007,2
23619,410510003012021.000000000000000,45.479516199999999,-122.624650900000006,4
23621,410510008012005.000000000000000,45.502505300000003,-122.609506100000004,3
23622,410510020021025.000000000000000,45.526313100000003,-122.645045600000003,3
23624,410510034022011.000000000000000,45.552677099999997,-122.668500399999999,2
23625,410510035021000.000000000000000,45.555058500000001,-122.676042100000004,2
23626,410510040024041.000000000000000,45.575772000000001,-122.731844199999998,2
23629,410510011022057.000000000000000,45.507142299999998,-122.661700999999994,3
23630,410510009021001.000000000000000,45.496657800000001,-122.624361899999997,3
23634,410510013014007.000000000000000,45.517523500000003,-122.631629799999999,3
23636,410510017022004.000000000000000,45.526003899999999,-122.572532100000004,3
23646,410510007024009.000000000000000,45.495508899999997,-122.600590900000000,3
23648,410510004014002.000000000000000,45.486177200000000,-122.616994500000004,3
23653,410510083022020.000000000000000,45.493302900000003,-122.551047400000002,1
23658,410510034021019.000000000000000,45.550168700000000,-122.664166600000001,2
23662,410510039031042.000000000000000,45.578043200000003,-122.706495099999998,2
23663,410510080022000.000000000000000,45.538496700000003,-122.537822899999995,1
23665,410510024023023.000000000000000,45.533984799999999,-122.657090900000000,2
23669,410510033012010.000000000000000,45.558208899999997,-122.658044200000006,2
23671,410510066024013.000000000000000,45.467799200000002,-122.706864899999999,4
23672,410510028012025.000000000000000,45.540448599999998,-122.602032300000005,3
23675,410510003012014.000000000000000,45.487618400000002,-122.641037100000005,4
23676,410510004011026.000000000000000,45.487042600000002,-122.618582700000005,3
23679,410510038011028.000000000000000,45.578974899999999,-122.675340199999994,2
23681,410510035013011.000000000000000,45.558027299999999,-122.683566299999995,2
23683,410510010002014.000000000000000,45.500881100000001,-122.640037699999993,3
23684,410510075001016.000000000000000,45.557937299999999,-122.600103700000005,2
23687,410510050012012.000000000000000,45.527884000000000,-122.685851499999998,4
23689,410510020021015.000000000000000,45.527560299999998,-122.644950199999997,3
23690,410510091012004.000000000000000,45.500462499999998,-122.499983599999993,1
23692,410510097012014.000000000000000,45.505825600000001,-122.499799999999993,1
23694,410510029032015.000000000000000,45.536663599999997,-122.571914800000002,3
23699,410510017032006.000000000000000,45.530963900000003,-122.585252299999993,3
23701,410510040024076.000000000000000,45.578372799999997,-122.725955900000002,2
23705,410510081001016.000000000000000,45.526937199999999,-122.567297600000003,3
23707,410510039022016.000000000000000,45.563653000000002,-122.695103700000004,2
23710,410510063003014.000000000000000,45.460307399999998,-122.684392599999995,4
23713,410510069002002.000000000000000,45.501961199999997,-122.717718500000004,4
23717,410510006011014.000000000000000,45.487754400000000,-122.559554599999998,1
23718,410510028012024.000000000000000,45.540440699999998,-122.601003599999999,3
23723,410510030002028.000000000000000,45.554435200000000,-122.626062700000006,2
23725,410510036023003.000000000000000,45.570150499999997,-122.647486499999999,2
23727,410510033021016.000000000000000,45.551411000000002,-122.652270900000005,2
23732,410510005022004.000000000000000,45.482016000000002,-122.582834899999995,3
23733,410510061002007.000000000000000,45.482797599999998,-122.699620600000003,4
23734,410510034021018.000000000000000,45.550167600000002,-122.665184800000006,2
23739,410510012031006.000000000000000,45.513962900000003,-122.641378300000000,3
23740,410510017022013.000000000000000,45.523651899999997,-122.575425899999999,3
23748,410510039043003.000000000000000,45.582992500000003,-122.704028500000007,2
23751,410510005011001.000000000000000,45.486715500000003,-122.590818900000002,3
23754,410510050012033.000000000000000,45.523278699999999,-122.683657999999994,4
23757,410510066021004.000000000000000,45.470014800000001,-122.696005099999994,4
23760,410510027011002.000000000000000,45.547613300000002,-122.613181499999996,3
23762,410510016012015.000000000000000,45.511167499999999,-122.582455300000007,3
23763,410510078001010.000000000000000,45.555878700000001,-122.569082699999996,1
23764,410510020021008.000000000000000,45.529605599999996,-122.640879999999996,3
23765,410510003023012.000000000000000,45.465358600000002,-122.620957500000003,3
23766,410510019004038.000000000000000,45.527126400000000,-122.625343700000002,3
23767,410510012041011.000000000000000,45.516793000000000,-122.637604999999994,3
23768,410510094002016.000000000000000,45.534437599999997,-122.530464600000002,1
23769,410510074001015.000000000000000,45.563732899999998,-122.594953500000003,2
23770,410510012023013.000000000000000,45.509245300000003,-122.645998199999994,3
23771,410510022031019.000000000000000,45.543288699999998,-122.672641999999996,2
23773,410510065012031.000000000000000,45.444388900000000,-122.740737600000003,4
23774,410510011011086.000000000000000,45.514740099999997,-122.663295300000001,3
23776,410510035014016.000000000000000,45.561509399999998,-122.675486399999997,2
23778,410510093012005.000000000000000,45.524563399999998,-122.509327700000000,1
23782,410510106022025.000000000000000,45.518602700000002,-122.678270200000000,4
23783,410510070012000.000000000000000,45.543238500000001,-122.772216900000004,4
23784,410510011011081.000000000000000,45.514745099999999,-122.664816999999999,3
23786,410510023032019.000000000000000,45.528984399999999,-122.661174900000006,2
23787,410510083011021.000000000000000,45.490558900000003,-122.571885199999997,1
23788,410510045002018.000000000000000,45.536229499999997,-122.714160100000001,4
23789,410510049022007.000000000000000,45.527452799999999,-122.689895399999997,4
23794,410510038033016.000000000000000,45.563608600000002,-122.688085500000000,2
23796,410510036022033.000000000000000,45.566571300000000,-122.639746500000001,2
23799,410510033021015.000000000000000,45.551413900000000,-122.653246899999999,2
23803,410510006013001.000000000000000,45.489581299999998,-122.572808300000005,1
23806,410510077001022.000000000000000,45.557302700000001,-122.570722200000006,1
23807,410510031003026.000000000000000,45.552556899999999,-122.636372699999995,2
23810,410510042001015.000000000000000,45.594756199999999,-122.755512400000001,2
23812,410510018013021.000000000000000,45.525262900000001,-122.606948099999997,3
23814,410510030001001.000000000000000,45.562052500000000,-122.621924000000007,2
23817,410510027021019.000000000000000,45.537103399999999,-122.616416799999996,2
23820,410510011011069.000000000000000,45.515084299999998,-122.667897400000001,3
23831,410510045001053.000000000000000,45.535980600000002,-122.685833599999995,4
23833,410510017032023.000000000000000,45.527408000000001,-122.580843599999994,3
23836,410510048002005.000000000000000,45.523713999999998,-122.695862700000006,4
23837,410510014004006.000000000000000,45.507325100000003,-122.614709700000006,3
23844,410510037021038.000000000000000,45.567090999999998,-122.668387999999993,2
23847,410510002021000.000000000000000,45.486703700000000,-122.644514299999997,3
23848,410510012022018.000000000000000,45.505843700000000,-122.635713600000003,3
23851,410510017023011.000000000000000,45.521941400000003,-122.578548699999999,3
23852,410510062003020.000000000000000,45.459440200000003,-122.696218500000001,4
23854,410510009022001.000000000000000,45.495787900000003,-122.630970000000005,3
23855,410510017021009.000000000000000,45.530539300000001,-122.568373500000007,3
23857,410510089031014.000000000000000,45.471937599999997,-122.503074499999997,1
23858,410510038022006.000000000000000,45.574414400000002,-122.685760700000003,2
23862,410510017034004.000000000000000,45.534381500000002,-122.590482800000004,3
23864,410510077001031.000000000000000,45.555547300000001,-122.571676699999998,1
23865,410510043001070.000000000000000,45.564301899999997,-122.737982200000005,4
23866,410510008014025.000000000000000,45.498235500000000,-122.618786900000003,3
23867,410510098041004.000000000000000,45.502452800000000,-122.493029600000000,1
23870,410510081006004.000000000000000,45.525070399999997,-122.555682599999997,1
23872,410510065013012.000000000000000,45.459106499999997,-122.743272800000000,4
23878,410510014004000.000000000000000,45.508380000000002,-122.612719100000007,3
23879,410510059022001.000000000000000,45.497438199999998,-122.670258399999994,4
23880,410510069001025.000000000000000,45.512976999999999,-122.739747499999993,4
23881,410510008011004.000000000000000,45.502405799999998,-122.602590300000003,3
23882,410510018011004.000000000000000,45.527298799999997,-122.603971099999995,3
23885,410510025016002.000000000000000,45.547460999999998,-122.641617999999994,2
23887,410510037022001.000000000000000,45.565774500000003,-122.662328500000001,2
23888,410510066021015.000000000000000,45.468365400000003,-122.692298300000004,4
23891,410510013022010.000000000000000,45.507016800000002,-122.628589800000000,3
23892,410510034012006.000000000000000,45.558499599999998,-122.667464800000005,2
23894,410510034011033.000000000000000,45.559873600000003,-122.666648600000002,2
23896,410510041032019.000000000000000,45.595672899999997,-122.736127400000001,2
23897,410510036022006.000000000000000,45.569813199999999,-122.641081000000000,2
23899,410510030001015.000000000000000,45.561106500000001,-122.624988000000002,2
23900,410510025014002.000000000000000,45.541274100000003,-122.641650799999994,2
23903,410510011022064.000000000000000,45.506872000000001,-122.656248500000004,3
23907,410510050021020.000000000000000,45.523207300000003,-122.686941700000006,4
23908,410510021022010.000000000000000,45.521116999999997,-122.651082000000002,3
23909,410510080021015.000000000000000,45.540857899999999,-122.545459800000003,1
23910,410510031002021.000000000000000,45.557001999999997,-122.640186499999999,2
23911,410510040035018.000000000000000,45.584279100000003,-122.720605399999997,2
23913,410510037013020.000000000000000,45.570835000000002,-122.672295899999995,2
23915,410510010003027.000000000000000,45.502760299999998,-122.660298100000006,3
23916,410510050021016.000000000000000,45.524641099999997,-122.687772100000004,4
23917,410510005024004.000000000000000,45.484080200000001,-122.585362399999994,3
23918,410510106022061.000000000000000,45.515544300000002,-122.681100999999998,4
